id,lat,lon,date1,date2,yn
800-4-5,45.386932,-75.748366,2014,2015,no
2631-0-1,45.439945,-75.676130,2009,2012,no
2631-1-2,45.439945,-75.676130,2012,2012,no
2631-2-3,45.439945,-75.676130,2012,2012,no
2631-3-4,45.439945,-75.676130,2012,2014,no
2631-4-5,45.439945,-75.676130,2014,2014,no
2631-5-6,45.439945,-75.676130,2014,2014,no
2631-6-7,45.439945,-75.676130,2014,2015,no
1871-0-1,45.432959,-75.665204,2007,2009,no
1871-1-2,45.432959,-75.665204,2009,2014,no
1871-2-3,45.432959,-75.665204,2014,2015,no
2137-0-1,45.435180,-75.670090,2007,2009,no
2137-1-2,45.435180,-75.670090,2009,2012,no
2137-2-3,45.435180,-75.670090,2012,2014,no
2137-3-4,45.435180,-75.670090,2014,2016,no
2032-0-1,45.434259,-75.663091,2007,2009,no
2032-1-2,45.434259,-75.663091,2009,2012,no
2032-2-3,45.434259,-75.663091,2012,2014,no
2032-3-4,45.434259,-75.663091,2014,2015,no
946-0-1,45.390370,-75.744720,2007,2012,no
946-1-2,45.390370,-75.744720,2012,2014,no
946-2-3,45.390370,-75.744720,2014,2015,no
1395-0-1,45.405289,-75.724356,2007,2009,no
1395-1-2,45.405289,-75.724356,2009,2012,yes
1395-2-3,45.405289,-75.724356,2012,2014,no
1395-3-4,45.405289,-75.724356,2014,2014,no
1395-4-5,45.405289,-75.724356,2014,2015,no
1395-5-6,45.405289,-75.724356,2015,2016,no
1692-0-1,45.431419,-75.682885,2007,2009,no
1692-1-2,45.431419,-75.682885,2009,2012,no
1692-2-3,45.431419,-75.682885,2012,2014,no
1692-3-4,45.431419,-75.682885,2014,2015,no
1692-4-5,45.431419,-75.682885,2015,2015,no
1692-5-6,45.431419,-75.682885,2015,2016,no
757-0-1,45.385322,-75.749708,2007,2009,no
757-1-2,45.385322,-75.749708,2009,2012,no
757-2-3,45.385322,-75.749708,2012,2012,no
757-3-4,45.385322,-75.749708,2012,2014,no
757-4-5,45.385322,-75.749708,2014,2014,no
757-5-6,45.385322,-75.749708,2014,2015,no
757-6-7,45.385322,-75.749708,2015,2015,no
757-7-8,45.385322,-75.749708,2015,2015,no
2267-0-1,45.436089,-75.668455,2009,2012,no
2267-1-2,45.436089,-75.668455,2012,2012,no
2267-2-3,45.436089,-75.668455,2012,2014,no
2267-3-4,45.436089,-75.668455,2014,2014,no
2267-4-5,45.436089,-75.668455,2014,2015,no
2267-5-6,45.436089,-75.668455,2015,2015,no
2267-6-7,45.436089,-75.668455,2015,2015,no
1255-0-1,45.402516,-75.723387,2007,2009,no
1255-1-2,45.402516,-75.723387,2009,2012,no
1255-2-3,45.402516,-75.723387,2012,2015,no
1255-3-4,45.402516,-75.723387,2015,2016,no
2276-0-1,45.436153,-75.680986,2014,2014,no
2276-1-2,45.436153,-75.680986,2014,2015,no
2276-2-3,45.436153,-75.680986,2015,2015,no
2276-3-4,45.436153,-75.680986,2015,2015,no
2276-4-5,45.436153,-75.680986,2015,2016,no
1491-0-1,45.407471,-75.721734,2012,2012,no
1491-1-2,45.407471,-75.721734,2012,2014,no
1491-2-3,45.407471,-75.721734,2014,2014,no
1491-3-4,45.407471,-75.721734,2014,2015,no
1491-4-5,45.407471,-75.721734,2015,2015,no
1491-5-6,45.407471,-75.721734,2015,2016,no
1272-0-1,45.402694,-75.725813,2007,2009,no
1272-1-2,45.402694,-75.725813,2009,2012,no
1272-2-3,45.402694,-75.725813,2012,2012,no
1272-3-4,45.402694,-75.725813,2012,2014,no
1272-4-5,45.402694,-75.725813,2014,2014,no
1272-5-6,45.402694,-75.725813,2014,2015,no
1272-6-7,45.402694,-75.725813,2015,2015,no
1272-7-8,45.402694,-75.725813,2015,2016,no
1706-0-1,45.431510,-75.683390,2009,2012,no
1706-1-2,45.431510,-75.683390,2012,2014,no
1706-2-3,45.431510,-75.683390,2014,2015,no
1706-3-4,45.431510,-75.683390,2015,2015,no
1706-4-5,45.431510,-75.683390,2015,2016,no
832-0-1,45.387659,-75.748619,2012,2014,no
832-1-2,45.387659,-75.748619,2014,2014,no
832-2-3,45.387659,-75.748619,2014,2015,no
1142-0-1,45.396834,-75.743076,2007,2007,no
1142-1-2,45.396834,-75.743076,2007,2009,no
1142-2-3,45.396834,-75.743076,2009,2012,no
1142-3-4,45.396834,-75.743076,2012,2012,no
1142-4-5,45.396834,-75.743076,2012,2012,no
1142-5-6,45.396834,-75.743076,2012,2012,no
1142-6-7,45.396834,-75.743076,2012,2012,no
1142-7-8,45.396834,-75.743076,2012,2014,no
1142-8-9,45.396834,-75.743076,2014,2014,no
1142-9-10,45.396834,-75.743076,2014,2015,no
1142-10-11,45.396834,-75.743076,2015,2015,no
1142-11-12,45.396834,-75.743076,2015,2016,no
2238-0-1,45.435870,-75.681895,2012,2014,no
2238-1-2,45.435870,-75.681895,2014,2015,no
2238-2-3,45.435870,-75.681895,2015,2016,no
1351-0-1,45.404141,-75.725055,2007,2012,no
1351-1-2,45.404141,-75.725055,2012,2014,no
1351-2-3,45.404141,-75.725055,2014,2015,no
1351-3-4,45.404141,-75.725055,2015,2016,no
2191-0-1,45.435520,-75.681899,2014,2016,no
1322-0-1,45.403532,-75.718812,2014,2015,no
1322-1-2,45.403532,-75.718812,2015,2016,no
2656-0-1,45.440493,-75.676522,2009,2012,no
2656-1-2,45.440493,-75.676522,2012,2014,no
2656-2-3,45.440493,-75.676522,2014,2015,no
2656-3-4,45.440493,-75.676522,2015,2015,no
2656-4-5,45.440493,-75.676522,2015,2016,no
1059-0-1,45.392738,-75.752457,2007,2009,no
1059-1-2,45.392738,-75.752457,2009,2012,no
1059-2-3,45.392738,-75.752457,2012,2012,no
1059-3-4,45.392738,-75.752457,2012,2012,no
1059-4-5,45.392738,-75.752457,2012,2014,yes
1059-5-6,45.392738,-75.752457,2014,2014,no
1059-6-7,45.392738,-75.752457,2014,2015,no
1059-7-8,45.392738,-75.752457,2015,2015,no
1059-8-9,45.392738,-75.752457,2015,2016,no
1469-0-1,45.407083,-75.731415,2007,2009,no
1469-1-2,45.407083,-75.731415,2009,2012,no
1469-2-3,45.407083,-75.731415,2012,2014,no
1469-3-4,45.407083,-75.731415,2014,2016,no
2555-0-1,45.438816,-75.667535,2014,2016,no
2075-0-1,45.434675,-75.669311,2007,2009,no
2075-1-2,45.434675,-75.669311,2009,2012,no
2075-2-3,45.434675,-75.669311,2012,2014,no
2075-3-4,45.434675,-75.669311,2014,2016,no
1437-0-1,45.406478,-75.720561,2014,2014,no
1437-1-2,45.406478,-75.720561,2014,2015,no
1437-2-3,45.406478,-75.720561,2015,2015,no
1437-3-4,45.406478,-75.720561,2015,2016,no
1155-0-1,45.398816,-75.724118,2012,2014,no
1155-1-2,45.398816,-75.724118,2014,2014,no
1155-2-3,45.398816,-75.724118,2014,2015,no
1155-3-4,45.398816,-75.724118,2015,2016,no
1803-0-1,45.432179,-75.687801,2007,2009,no
1803-1-2,45.432179,-75.687801,2009,2015,no
1119-0-1,45.394761,-75.749207,2007,2009,no
1119-1-2,45.394761,-75.749207,2009,2012,no
1119-2-3,45.394761,-75.749207,2012,2012,no
1119-3-4,45.394761,-75.749207,2012,2014,no
1119-4-5,45.394761,-75.749207,2014,2015,no
1119-5-6,45.394761,-75.749207,2015,2016,no
2207-0-1,45.435662,-75.677948,2007,2009,no
2207-1-2,45.435662,-75.677948,2009,2012,no
2207-2-3,45.435662,-75.677948,2012,2014,no
2207-3-4,45.435662,-75.677948,2014,2015,no
1462-0-1,45.406934,-75.728435,2007,2009,no
1462-1-2,45.406934,-75.728435,2009,2012,no
1462-2-3,45.406934,-75.728435,2012,2014,no
1462-3-4,45.406934,-75.728435,2014,2015,no
826-0-1,45.387482,-75.742843,2007,2009,no
826-1-2,45.387482,-75.742843,2009,2012,no
826-2-3,45.387482,-75.742843,2012,2014,yes
826-3-4,45.387482,-75.742843,2014,2015,no
2462-0-1,45.437850,-75.662590,2007,2012,no
2462-1-2,45.437850,-75.662590,2012,2014,no
2462-2-3,45.437850,-75.662590,2014,2015,no
2156-0-1,45.435287,-75.671379,2007,2009,no
2156-1-2,45.435287,-75.671379,2009,2012,no
2156-2-3,45.435287,-75.671379,2012,2016,no
2345-0-1,45.436731,-75.671337,2007,2009,no
2345-1-2,45.436731,-75.671337,2009,2012,no
2345-2-3,45.436731,-75.671337,2012,2014,no
2720-0-1,45.442534,-75.673757,2014,2015,no
1581-0-1,45.430049,-75.654749,2007,2009,no
1581-1-2,45.430049,-75.654749,2009,2012,no
1581-2-3,45.430049,-75.654749,2012,2012,no
1581-3-4,45.430049,-75.654749,2012,2014,no
1581-4-5,45.430049,-75.654749,2014,2015,no
1581-5-6,45.430049,-75.654749,2015,2015,no
1581-6-7,45.430049,-75.654749,2015,2015,no
1124-0-1,45.394879,-75.740531,2007,2007,no
1124-1-2,45.394879,-75.740531,2007,2009,no
1124-2-3,45.394879,-75.740531,2009,2012,no
1124-3-4,45.394879,-75.740531,2012,2014,no
1124-4-5,45.394879,-75.740531,2014,2015,no
1124-5-6,45.394879,-75.740531,2015,2015,no
1124-6-7,45.394879,-75.740531,2015,2016,no
1403-0-1,45.405501,-75.730134,2007,2012,no
1403-1-2,45.405501,-75.730134,2012,2012,no
1403-2-3,45.405501,-75.730134,2012,2014,no
1403-3-4,45.405501,-75.730134,2014,2015,no
1403-4-5,45.405501,-75.730134,2015,2015,no
1403-5-6,45.405501,-75.730134,2015,2015,no
1403-6-7,45.405501,-75.730134,2015,2016,no
1296-0-1,45.403154,-75.726469,2007,2009,no
1296-1-2,45.403154,-75.726469,2009,2012,no
1296-2-3,45.403154,-75.726469,2012,2014,no
1296-3-4,45.403154,-75.726469,2014,2016,no
2649-0-1,45.440216,-75.675382,2009,2012,no
2649-1-2,45.440216,-75.675382,2012,2012,no
2649-2-3,45.440216,-75.675382,2012,2012,no
2649-3-4,45.440216,-75.675382,2012,2012,no
2649-4-5,45.440216,-75.675382,2012,2014,no
2649-5-6,45.440216,-75.675382,2014,2014,no
2649-6-7,45.440216,-75.675382,2014,2015,no
2649-7-8,45.440216,-75.675382,2015,2015,no
2649-8-9,45.440216,-75.675382,2015,2016,no
1652-0-1,45.430979,-75.665557,2014,2015,no
1652-1-2,45.430979,-75.665557,2015,2015,no
2464-0-1,45.437877,-75.660685,2007,2009,no
2464-1-2,45.437877,-75.660685,2009,2012,no
2464-2-3,45.437877,-75.660685,2012,2014,no
2464-3-4,45.437877,-75.660685,2014,2015,no
1139-0-1,45.396662,-75.742976,2007,2012,no
1139-1-2,45.396662,-75.742976,2012,2015,no
1203-0-1,45.401340,-75.721791,2007,2009,no
1203-1-2,45.401340,-75.721791,2009,2012,no
1203-2-3,45.401340,-75.721791,2012,2012,no
1203-3-4,45.401340,-75.721791,2012,2014,no
1203-4-5,45.401340,-75.721791,2014,2014,no
1203-5-6,45.401340,-75.721791,2014,2015,no
1203-6-7,45.401340,-75.721791,2015,2015,no
1203-7-8,45.401340,-75.721791,2015,2016,no
2494-0-1,45.438184,-75.652347,2007,2009,no
2494-1-2,45.438184,-75.652347,2009,2012,no
2494-2-3,45.438184,-75.652347,2012,2014,no
2494-3-4,45.438184,-75.652347,2014,2015,no
2681-0-1,45.441597,-75.672714,2009,2012,no
2681-1-2,45.441597,-75.672714,2012,2014,no
2681-2-3,45.441597,-75.672714,2014,2015,no
2681-3-4,45.441597,-75.672714,2015,2015,no
2681-4-5,45.441597,-75.672714,2015,2016,no
1259-0-1,45.402560,-75.725977,2007,2009,no
1259-1-2,45.402560,-75.725977,2009,2014,no
1259-2-3,45.402560,-75.725977,2014,2014,no
1259-3-4,45.402560,-75.725977,2014,2015,no
1259-4-5,45.402560,-75.725977,2015,2015,no
1259-5-6,45.402560,-75.725977,2015,2016,no
2693-0-1,45.442125,-75.675623,2014,2015,no
2693-1-2,45.442125,-75.675623,2015,2015,no
1479-0-1,45.407286,-75.721079,2007,2009,no
1479-1-2,45.407286,-75.721079,2009,2012,no
1479-2-3,45.407286,-75.721079,2012,2014,no
1479-3-4,45.407286,-75.721079,2014,2014,no
1479-4-5,45.407286,-75.721079,2014,2015,no
1479-5-6,45.407286,-75.721079,2015,2016,no
2369-0-1,45.436902,-75.657462,2007,2009,no
2369-1-2,45.436902,-75.657462,2009,2012,no
2369-2-3,45.436902,-75.657462,2012,2014,no
2369-3-4,45.436902,-75.657462,2014,2015,no
1721-0-1,45.431657,-75.656198,2007,2009,no
1721-1-2,45.431657,-75.656198,2009,2012,no
1721-2-3,45.431657,-75.656198,2012,2014,no
1721-3-4,45.431657,-75.656198,2014,2015,no
1721-4-5,45.431657,-75.656198,2015,2016,no
1798-0-1,45.432151,-75.679924,2007,2009,no
1798-1-2,45.432151,-75.679924,2009,2012,no
1798-2-3,45.432151,-75.679924,2012,2014,no
1798-3-4,45.432151,-75.679924,2014,2015,no
1939-0-1,45.433583,-75.680278,2007,2009,no
1939-1-2,45.433583,-75.680278,2009,2012,no
1939-2-3,45.433583,-75.680278,2012,2015,no
1305-0-1,45.403289,-75.715926,2007,2012,no
1305-1-2,45.403289,-75.715926,2012,2014,no
1305-2-3,45.403289,-75.715926,2014,2014,no
1305-3-4,45.403289,-75.715926,2014,2015,no
1305-4-5,45.403289,-75.715926,2015,2015,no
1305-5-6,45.403289,-75.715926,2015,2016,no
1245-0-1,45.402334,-75.728632,2007,2012,no
1245-1-2,45.402334,-75.728632,2012,2014,yes
1245-2-3,45.402334,-75.728632,2014,2014,no
1245-3-4,45.402334,-75.728632,2014,2015,no
1245-4-5,45.402334,-75.728632,2015,2015,no
2033-0-1,45.434282,-75.665868,2012,2014,no
2033-1-2,45.434282,-75.665868,2014,2014,no
2033-2-3,45.434282,-75.665868,2014,2015,no
2033-3-4,45.434282,-75.665868,2015,2015,no
2033-4-5,45.434282,-75.665868,2015,2016,no
1340-0-1,45.403850,-75.719005,2007,2009,no
1340-1-2,45.403850,-75.719005,2009,2012,no
1340-2-3,45.403850,-75.719005,2012,2014,no
1340-3-4,45.403850,-75.719005,2014,2015,no
1340-4-5,45.403850,-75.719005,2015,2016,no
819-0-1,45.387380,-75.750441,2007,2009,no
819-1-2,45.387380,-75.750441,2009,2012,no
819-2-3,45.387380,-75.750441,2012,2014,no
819-3-4,45.387380,-75.750441,2014,2015,no
2162-0-1,45.435345,-75.659017,2007,2009,no
2162-1-2,45.435345,-75.659017,2009,2012,no
2162-2-3,45.435345,-75.659017,2012,2014,no
2162-3-4,45.435345,-75.659017,2014,2015,no
2162-4-5,45.435345,-75.659017,2015,2016,no
1307-0-1,45.403341,-75.725066,2007,2009,no
1307-1-2,45.403341,-75.725066,2009,2012,no
1307-2-3,45.403341,-75.725066,2012,2012,no
1307-3-4,45.403341,-75.725066,2012,2014,no
1307-4-5,45.403341,-75.725066,2014,2014,no
1307-5-6,45.403341,-75.725066,2014,2015,no
1307-6-7,45.403341,-75.725066,2015,2015,no
1307-7-8,45.403341,-75.725066,2015,2016,no
1229-0-1,45.402053,-75.726581,2007,2009,no
1229-1-2,45.402053,-75.726581,2009,2012,no
1229-2-3,45.402053,-75.726581,2012,2012,no
1229-3-4,45.402053,-75.726581,2012,2012,no
1229-4-5,45.402053,-75.726581,2012,2014,no
1229-5-6,45.402053,-75.726581,2014,2014,no
1229-6-7,45.402053,-75.726581,2014,2015,no
1229-7-8,45.402053,-75.726581,2015,2015,no
1229-8-9,45.402053,-75.726581,2015,2016,no
1990-0-1,45.433962,-75.685534,2007,2009,no
1990-1-2,45.433962,-75.685534,2009,2012,no
1990-2-3,45.433962,-75.685534,2012,2014,yes
1990-3-4,45.433962,-75.685534,2014,2015,no
1990-4-5,45.433962,-75.685534,2015,2016,no
2082-0-1,45.434747,-75.676146,2012,2014,no
2082-1-2,45.434747,-75.676146,2014,2015,no
2082-2-3,45.434747,-75.676146,2015,2016,no
1572-0-1,45.429895,-75.655756,2009,2014,no
1572-1-2,45.429895,-75.655756,2014,2015,no
1572-2-3,45.429895,-75.655756,2015,2015,no
1769-0-1,45.431962,-75.683980,2009,2014,no
1769-1-2,45.431962,-75.683980,2014,2015,no
1769-2-3,45.431962,-75.683980,2015,2015,no
1769-3-4,45.431962,-75.683980,2015,2016,no
2570-0-1,45.438941,-75.653652,2012,2012,no
2570-1-2,45.438941,-75.653652,2012,2012,no
2570-2-3,45.438941,-75.653652,2012,2014,no
2570-3-4,45.438941,-75.653652,2014,2014,no
2570-4-5,45.438941,-75.653652,2014,2016,no
1821-0-1,45.432398,-75.678342,2007,2009,no
1821-1-2,45.432398,-75.678342,2009,2012,no
1821-2-3,45.432398,-75.678342,2012,2014,no
1821-3-4,45.432398,-75.678342,2014,2015,no
1821-4-5,45.432398,-75.678342,2015,2015,no
1643-0-1,45.430908,-75.662286,2007,2009,no
1643-1-2,45.430908,-75.662286,2009,2012,yes
1643-2-3,45.430908,-75.662286,2012,2014,no
1643-3-4,45.430908,-75.662286,2014,2015,no
1887-0-1,45.433172,-75.664866,2014,2014,no
1887-1-2,45.433172,-75.664866,2014,2015,no
1887-2-3,45.433172,-75.664866,2015,2015,no
1887-3-4,45.433172,-75.664866,2015,2015,no
1887-4-5,45.433172,-75.664866,2015,2016,no
1937-0-1,45.433543,-75.665152,2014,2015,no
1937-1-2,45.433543,-75.665152,2015,2015,no
1937-2-3,45.433543,-75.665152,2015,2015,no
1937-3-4,45.433543,-75.665152,2015,2016,no
2725-0-1,45.442708,-75.673103,2014,2015,no
1444-0-1,45.406607,-75.723930,2007,2009,no
1444-1-2,45.406607,-75.723930,2009,2012,no
1444-2-3,45.406607,-75.723930,2012,2012,no
1444-3-4,45.406607,-75.723930,2012,2014,no
1444-4-5,45.406607,-75.723930,2014,2014,no
1444-5-6,45.406607,-75.723930,2014,2015,no
1444-6-7,45.406607,-75.723930,2015,2016,no
1879-0-1,45.433089,-75.664206,2007,2009,no
1879-1-2,45.433089,-75.664206,2009,2012,no
1879-2-3,45.433089,-75.664206,2012,2014,no
1879-3-4,45.433089,-75.664206,2014,2015,no
1390-0-1,45.405131,-75.725669,2007,2009,no
1390-1-2,45.405131,-75.725669,2009,2009,no
1390-2-3,45.405131,-75.725669,2009,2012,no
1390-3-4,45.405131,-75.725669,2012,2014,no
1390-4-5,45.405131,-75.725669,2014,2014,no
1390-5-6,45.405131,-75.725669,2014,2015,no
1532-0-1,45.408971,-75.726660,2012,2014,no
1532-1-2,45.408971,-75.726660,2014,2016,no
2482-0-1,45.438131,-75.652002,2007,2009,no
2482-1-2,45.438131,-75.652002,2009,2012,no
2482-2-3,45.438131,-75.652002,2012,2014,no
2482-3-4,45.438131,-75.652002,2014,2015,no
2426-0-1,45.437431,-75.656764,2007,2009,no
2426-1-2,45.437431,-75.656764,2009,2012,no
2426-2-3,45.437431,-75.656764,2012,2014,no
2426-3-4,45.437431,-75.656764,2014,2015,no
1933-0-1,45.433503,-75.656515,2007,2009,no
1933-1-2,45.433503,-75.656515,2009,2012,no
1933-2-3,45.433503,-75.656515,2012,2015,no
1177-0-1,45.400592,-75.723395,2007,2009,no
1177-1-2,45.400592,-75.723395,2009,2012,no
1177-2-3,45.400592,-75.723395,2012,2014,no
1177-3-4,45.400592,-75.723395,2014,2015,no
2125-0-1,45.435110,-75.663762,2007,2009,no
2125-1-2,45.435110,-75.663762,2009,2014,no
2125-2-3,45.435110,-75.663762,2014,2015,no
2566-0-1,45.438915,-75.653518,2007,2012,no
2566-1-2,45.438915,-75.653518,2012,2014,no
2566-2-3,45.438915,-75.653518,2014,2014,no
2566-3-4,45.438915,-75.653518,2014,2015,no
2566-4-5,45.438915,-75.653518,2015,2016,no
2742-0-1,45.443239,-75.673046,2014,2015,no
2534-0-1,45.438578,-75.654540,2007,2014,no
2534-1-2,45.438578,-75.654540,2014,2014,no
2534-2-3,45.438578,-75.654540,2014,2015,no
2534-3-4,45.438578,-75.654540,2015,2015,no
2534-4-5,45.438578,-75.654540,2015,2015,no
2534-5-6,45.438578,-75.654540,2015,2016,no
1956-0-1,45.433705,-75.654617,2007,2012,no
1956-1-2,45.433705,-75.654617,2012,2014,no
1956-2-3,45.433705,-75.654617,2014,2015,no
2313-0-1,45.436408,-75.668414,2009,2014,no
2313-1-2,45.436408,-75.668414,2014,2015,no
2231-0-1,45.435827,-75.672040,2007,2009,no
2231-1-2,45.435827,-75.672040,2009,2012,no
1521-0-1,45.408483,-75.725291,2007,2012,no
1521-1-2,45.408483,-75.725291,2012,2012,no
1521-2-3,45.408483,-75.725291,2012,2014,no
1521-3-4,45.408483,-75.725291,2014,2014,no
1521-4-5,45.408483,-75.725291,2014,2015,no
1521-5-6,45.408483,-75.725291,2015,2015,no
1521-6-7,45.408483,-75.725291,2015,2016,no
1465-0-1,45.407039,-75.731569,2007,2014,no
1465-1-2,45.407039,-75.731569,2014,2015,no
1465-2-3,45.407039,-75.731569,2015,2016,no
2805-0-1,45.445023,-75.670844,2007,2009,no
2805-1-2,45.445023,-75.670844,2009,2012,no
2805-2-3,45.445023,-75.670844,2012,2014,no
2805-3-4,45.445023,-75.670844,2014,2014,no
2805-4-5,45.445023,-75.670844,2014,2015,no
2805-5-6,45.445023,-75.670844,2015,2016,no
1250-0-1,45.402440,-75.723356,2007,2009,no
1250-1-2,45.402440,-75.723356,2009,2012,no
1250-2-3,45.402440,-75.723356,2012,2014,no
1250-3-4,45.402440,-75.723356,2014,2015,no
1250-4-5,45.402440,-75.723356,2015,2016,no
2512-0-1,45.438310,-75.673154,2007,2009,no
2512-1-2,45.438310,-75.673154,2009,2012,no
2512-2-3,45.438310,-75.673154,2012,2014,no
2512-3-4,45.438310,-75.673154,2014,2015,no
2512-4-5,45.438310,-75.673154,2015,2016,no
913-0-1,45.389084,-75.753063,2007,2009,no
913-1-2,45.389084,-75.753063,2009,2012,no
913-2-3,45.389084,-75.753063,2012,2014,no
913-3-4,45.389084,-75.753063,2014,2014,no
913-4-5,45.389084,-75.753063,2014,2015,no
913-5-6,45.389084,-75.753063,2015,2016,no
1147-0-1,45.397325,-75.743874,2007,2009,no
1147-1-2,45.397325,-75.743874,2009,2014,no
1147-2-3,45.397325,-75.743874,2014,2015,no
1147-3-4,45.397325,-75.743874,2015,2016,no
1147-4-5,45.397325,-75.743874,2016,2016,no
1247-0-1,45.402363,-75.723325,2007,2009,no
1247-1-2,45.402363,-75.723325,2009,2012,no
1247-2-3,45.402363,-75.723325,2012,2014,no
1247-3-4,45.402363,-75.723325,2014,2015,no
1247-4-5,45.402363,-75.723325,2015,2016,no
1801-0-1,45.432169,-75.664368,2012,2012,no
1801-1-2,45.432169,-75.664368,2012,2012,no
1801-2-3,45.432169,-75.664368,2012,2014,yes
1801-3-4,45.432169,-75.664368,2014,2014,no
1801-4-5,45.432169,-75.664368,2014,2015,no
1801-5-6,45.432169,-75.664368,2015,2015,no
1801-6-7,45.432169,-75.664368,2015,2016,no
2046-0-1,45.434373,-75.651989,2009,2012,no
2046-1-2,45.434373,-75.651989,2012,2014,no
2046-2-3,45.434373,-75.651989,2014,2015,no
2046-3-4,45.434373,-75.651989,2015,2015,no
2783-0-1,45.444355,-75.672642,2007,2009,no
2783-1-2,45.444355,-75.672642,2009,2012,no
2783-2-3,45.444355,-75.672642,2012,2014,no
2783-3-4,45.444355,-75.672642,2014,2016,no
1504-0-1,45.407836,-75.724587,2007,2009,no
1504-1-2,45.407836,-75.724587,2009,2014,no
1504-2-3,45.407836,-75.724587,2014,2015,no
1504-3-4,45.407836,-75.724587,2015,2015,no
1504-4-5,45.407836,-75.724587,2015,2015,no
1504-5-6,45.407836,-75.724587,2015,2016,no
1710-0-1,45.431547,-75.652834,2007,2009,no
1710-1-2,45.431547,-75.652834,2009,2012,no
1710-2-3,45.431547,-75.652834,2012,2014,no
1710-3-4,45.431547,-75.652834,2014,2015,no
1710-4-5,45.431547,-75.652834,2015,2015,no
1710-5-6,45.431547,-75.652834,2015,2015,no
1722-0-1,45.431661,-75.665966,2007,2009,no
1722-1-2,45.431661,-75.665966,2009,2014,no
1722-2-3,45.431661,-75.665966,2014,2015,no
2479-0-1,45.438106,-75.670649,2012,2014,no
2479-1-2,45.438106,-75.670649,2014,2015,no
2479-2-3,45.438106,-75.670649,2015,2016,no
1819-0-1,45.432384,-75.678190,2007,2009,no
1819-1-2,45.432384,-75.678190,2009,2012,no
1819-2-3,45.432384,-75.678190,2012,2014,no
1819-3-4,45.432384,-75.678190,2014,2015,no
1819-4-5,45.432384,-75.678190,2015,2015,no
1294-0-1,45.403128,-75.729428,2007,2009,no
1294-1-2,45.403128,-75.729428,2009,2012,no
1294-2-3,45.403128,-75.729428,2012,2014,no
1294-3-4,45.403128,-75.729428,2014,2015,no
1132-0-1,45.395409,-75.746305,2007,2007,no
1132-1-2,45.395409,-75.746305,2007,2009,no
1132-2-3,45.395409,-75.746305,2009,2012,no
1132-3-4,45.395409,-75.746305,2012,2012,no
1132-4-5,45.395409,-75.746305,2012,2012,no
1132-5-6,45.395409,-75.746305,2012,2014,no
1132-6-7,45.395409,-75.746305,2014,2014,no
1132-7-8,45.395409,-75.746305,2014,2015,no
1132-8-9,45.395409,-75.746305,2015,2015,no
1132-9-10,45.395409,-75.746305,2015,2016,no
1132-10-11,45.395409,-75.746305,2016,2016,no
1105-0-1,45.394214,-75.750187,2007,2009,no
1105-1-2,45.394214,-75.750187,2009,2012,no
1105-2-3,45.394214,-75.750187,2012,2015,no
1629-0-1,45.430725,-75.651743,2007,2009,no
1629-1-2,45.430725,-75.651743,2009,2012,no
2821-0-1,45.445829,-75.669381,2007,2009,no
2821-1-2,45.445829,-75.669381,2009,2012,no
2821-2-3,45.445829,-75.669381,2012,2012,no
2821-3-4,45.445829,-75.669381,2012,2014,no
2821-4-5,45.445829,-75.669381,2014,2014,no
2821-5-6,45.445829,-75.669381,2014,2015,no
2821-6-7,45.445829,-75.669381,2015,2016,no
2217-0-1,45.435731,-75.652043,2007,2009,no
2217-1-2,45.435731,-75.652043,2009,2012,no
2217-2-3,45.435731,-75.652043,2012,2014,no
2217-3-4,45.435731,-75.652043,2014,2015,no
1263-0-1,45.402594,-75.726975,2007,2009,no
1263-1-2,45.402594,-75.726975,2009,2012,no
1263-2-3,45.402594,-75.726975,2012,2014,no
1263-3-4,45.402594,-75.726975,2014,2015,no
1263-4-5,45.402594,-75.726975,2015,2016,no
1930-0-1,45.433476,-75.650321,2007,2009,no
1930-1-2,45.433476,-75.650321,2009,2012,no
1930-2-3,45.433476,-75.650321,2012,2014,no
1930-3-4,45.433476,-75.650321,2014,2015,no
1930-4-5,45.433476,-75.650321,2015,2015,no
2411-0-1,45.437300,-75.672280,2009,2012,yes
2411-1-2,45.437300,-75.672280,2012,2012,no
2411-2-3,45.437300,-75.672280,2012,2014,no
2411-3-4,45.437300,-75.672280,2014,2014,no
2411-4-5,45.437300,-75.672280,2014,2015,no
2411-5-6,45.437300,-75.672280,2015,2015,no
2411-6-7,45.437300,-75.672280,2015,2015,no
1628-0-1,45.430721,-75.659763,2009,2014,no
1628-1-2,45.430721,-75.659763,2014,2015,no
1628-2-3,45.430721,-75.659763,2015,2016,no
2678-0-1,45.441375,-75.669777,2012,2014,no
2678-1-2,45.441375,-75.669777,2014,2015,no
2678-2-3,45.441375,-75.669777,2015,2016,no
2293-0-1,45.436244,-75.658055,2007,2009,no
2293-1-2,45.436244,-75.658055,2009,2012,no
2293-2-3,45.436244,-75.658055,2012,2015,no
1176-0-1,45.400586,-75.724339,2007,2012,no
1176-1-2,45.400586,-75.724339,2012,2012,no
1176-2-3,45.400586,-75.724339,2012,2014,no
1176-3-4,45.400586,-75.724339,2014,2015,no
1176-4-5,45.400586,-75.724339,2015,2016,no
2065-0-1,45.434584,-75.666205,2012,2012,no
2065-1-2,45.434584,-75.666205,2012,2014,no
