id,lat,lon,date1,date2,yn
384-0-1,45.432917,-75.666574,2007,2009,no
384-1-2,45.432917,-75.666574,2009,2012,no
384-2-3,45.432917,-75.666574,2012,2014,no
384-3-4,45.432917,-75.666574,2014,2015,no
384-4-5,45.432917,-75.666574,2015,2016,no
463-0-1,45.435417,-75.681563,2009,2012,no
463-1-2,45.435417,-75.681563,2012,2012,no
463-2-3,45.435417,-75.681563,2012,2014,no
463-3-4,45.435417,-75.681563,2014,2015,no
463-4-5,45.435417,-75.681563,2015,2016,no
489-0-1,45.436084,-75.654896,2012,2014,no
489-1-2,45.436084,-75.654896,2014,2015,no
489-2-3,45.436084,-75.654896,2015,2015,no
489-3-4,45.436084,-75.654896,2015,2015,no
180-0-1,45.402084,-75.726321,2009,2012,no
180-1-2,45.402084,-75.726321,2012,2015,no
180-2-3,45.402084,-75.726321,2015,2016,yes
521-0-1,45.436678,-75.658339,2007,2009,no
521-1-2,45.436678,-75.658339,2009,2012,yes
521-2-3,45.436678,-75.658339,2012,2014,no
521-3-4,45.436678,-75.658339,2014,2015,no
541-0-1,45.437199,-75.656605,2009,2012,no
541-1-2,45.437199,-75.656605,2012,2014,no
541-2-3,45.437199,-75.656605,2014,2015,no
510-0-1,45.436382,-75.679618,2009,2012,no
510-1-2,45.436382,-75.679618,2012,2014,no
510-2-3,45.436382,-75.679618,2014,2015,no
323-0-1,45.431056,-75.652769,2007,2012,no
323-1-2,45.431056,-75.652769,2012,2012,no
323-2-3,45.431056,-75.652769,2012,2014,no
323-3-4,45.431056,-75.652769,2014,2015,no
323-4-5,45.431056,-75.652769,2015,2015,no
323-5-6,45.431056,-75.652769,2015,2015,no
353-0-1,45.431665,-75.644201,2007,2009,no
353-1-2,45.431665,-75.644201,2009,2012,no
353-2-3,45.431665,-75.644201,2012,2014,no
353-3-4,45.431665,-75.644201,2014,2015,no
353-4-5,45.431665,-75.644201,2015,2015,no
296-0-1,45.430221,-75.666598,2007,2012,no
296-1-2,45.430221,-75.666598,2012,2014,no
296-2-3,45.430221,-75.666598,2014,2015,no
296-3-4,45.430221,-75.666598,2015,2016,no
405-0-1,45.433393,-75.653362,2007,2009,no
405-1-2,45.433393,-75.653362,2009,2012,no
405-2-3,45.433393,-75.653362,2012,2014,no
405-3-4,45.433393,-75.653362,2014,2015,no
585-0-1,45.438464,-75.654899,2007,2012,no
585-1-2,45.438464,-75.654899,2012,2014,no
585-2-3,45.438464,-75.654899,2014,2015,no
585-3-4,45.438464,-75.654899,2015,2015,no
585-4-5,45.438464,-75.654899,2015,2015,no
585-5-6,45.438464,-75.654899,2015,2016,no
309-0-1,45.430708,-75.645372,2007,2009,no
309-1-2,45.430708,-75.645372,2009,2012,no
309-2-3,45.430708,-75.645372,2012,2015,no
309-3-4,45.430708,-75.645372,2015,2016,no
240-0-1,45.406909,-75.719120,2007,2012,no
240-1-2,45.406909,-75.719120,2012,2012,no
240-2-3,45.406909,-75.719120,2012,2014,no
240-3-4,45.406909,-75.719120,2014,2015,no
240-4-5,45.406909,-75.719120,2015,2015,no
240-5-6,45.406909,-75.719120,2015,2016,no
313-0-1,45.430778,-75.656668,2015,2015,no
325-0-1,45.431080,-75.681083,2012,2014,no
325-1-2,45.431080,-75.681083,2014,2015,no
437-0-1,45.434495,-75.658524,2009,2012,no
437-1-2,45.434495,-75.658524,2012,2014,no
437-2-3,45.434495,-75.658524,2014,2015,no
437-3-4,45.434495,-75.658524,2015,2016,no
527-0-1,45.436894,-75.662769,2007,2012,no
527-1-2,45.436894,-75.662769,2012,2012,no
527-2-3,45.436894,-75.662769,2012,2014,no
527-3-4,45.436894,-75.662769,2014,2015,no
527-4-5,45.436894,-75.662769,2015,2016,no
156-0-1,45.399348,-75.721750,2007,2009,no
156-1-2,45.399348,-75.721750,2009,2012,no
156-2-3,45.399348,-75.721750,2012,2014,no
156-3-4,45.399348,-75.721750,2014,2015,no
156-4-5,45.399348,-75.721750,2015,2016,no
186-0-1,45.402487,-75.728204,2007,2015,no
460-0-1,45.435355,-75.680214,2009,2012,no
460-1-2,45.435355,-75.680214,2012,2012,no
460-2-3,45.435355,-75.680214,2012,2014,no
460-3-4,45.435355,-75.680214,2014,2015,no
294-0-1,45.429924,-75.666133,2007,2012,no
294-1-2,45.429924,-75.666133,2012,2014,no
294-2-3,45.429924,-75.666133,2014,2015,no
591-0-1,45.438673,-75.669105,2014,2016,no
444-0-1,45.434869,-75.658740,2009,2012,no
444-1-2,45.434869,-75.658740,2012,2014,no
444-2-3,45.434869,-75.658740,2014,2016,no
366-0-1,45.432017,-75.665623,2007,2009,no
366-1-2,45.432017,-75.665623,2009,2012,no
366-2-3,45.432017,-75.665623,2012,2012,no
366-3-4,45.432017,-75.665623,2012,2014,no
366-4-5,45.432017,-75.665623,2014,2014,no
366-5-6,45.432017,-75.665623,2014,2015,no
366-6-7,45.432017,-75.665623,2015,2015,no
366-7-8,45.432017,-75.665623,2015,2016,no
620-0-1,45.439972,-75.654365,2012,2014,no
620-1-2,45.439972,-75.654365,2014,2015,no
141-0-1,45.396355,-75.742770,2007,2009,no
141-1-2,45.396355,-75.742770,2009,2012,no
141-2-3,45.396355,-75.742770,2012,2015,no
107-0-1,45.391768,-75.737967,2007,2009,no
107-1-2,45.391768,-75.737967,2009,2012,no
107-2-3,45.391768,-75.737967,2012,2014,no
107-3-4,45.391768,-75.737967,2014,2015,no
604-0-1,45.439248,-75.676937,2015,2015,no
604-1-2,45.439248,-75.676937,2015,2016,no
334-0-1,45.431251,-75.661894,2012,2012,no
334-1-2,45.431251,-75.661894,2012,2014,no
334-2-3,45.431251,-75.661894,2014,2015,no
334-3-4,45.431251,-75.661894,2015,2015,no
334-4-5,45.431251,-75.661894,2015,2016,no
554-0-1,45.437660,-75.662440,2007,2012,no
554-1-2,45.437660,-75.662440,2012,2014,no
554-2-3,45.437660,-75.662440,2014,2015,no
624-0-1,45.440177,-75.675479,2007,2009,no
624-1-2,45.440177,-75.675479,2009,2012,no
624-2-3,45.440177,-75.675479,2012,2012,no
624-3-4,45.440177,-75.675479,2012,2012,no
624-4-5,45.440177,-75.675479,2012,2014,no
624-5-6,45.440177,-75.675479,2014,2014,no
624-6-7,45.440177,-75.675479,2014,2015,no
624-7-8,45.440177,-75.675479,2015,2015,no
624-8-9,45.440177,-75.675479,2015,2015,no
624-9-10,45.440177,-75.675479,2015,2016,no
207-0-1,45.403965,-75.723355,2007,2012,no
207-1-2,45.403965,-75.723355,2012,2012,no
207-2-3,45.403965,-75.723355,2012,2014,no
207-3-4,45.403965,-75.723355,2014,2015,no
207-4-5,45.403965,-75.723355,2015,2016,no
678-0-1,45.443990,-75.673329,2007,2009,no
678-1-2,45.443990,-75.673329,2009,2016,no
630-0-1,45.440352,-75.673120,2007,2014,no
630-1-2,45.440352,-75.673120,2014,2015,no
185-0-1,45.402452,-75.726886,2007,2009,no
185-1-2,45.402452,-75.726886,2009,2012,no
185-2-3,45.402452,-75.726886,2012,2014,no
185-3-4,45.402452,-75.726886,2014,2015,no
185-4-5,45.402452,-75.726886,2015,2016,no
438-0-1,45.434541,-75.665871,2007,2012,no
438-1-2,45.434541,-75.665871,2012,2015,no
438-2-3,45.434541,-75.665871,2015,2016,no
166-0-1,45.400599,-75.719616,2012,2014,no
166-1-2,45.400599,-75.719616,2014,2015,no
166-2-3,45.400599,-75.719616,2015,2015,no
166-3-4,45.400599,-75.719616,2015,2015,no
166-4-5,45.400599,-75.719616,2015,2016,no
471-0-1,45.435526,-75.685794,2014,2014,no
471-1-2,45.435526,-75.685794,2014,2015,no
471-2-3,45.435526,-75.685794,2015,2015,no
471-3-4,45.435526,-75.685794,2015,2015,no
471-4-5,45.435526,-75.685794,2015,2016,no
255-0-1,45.407624,-75.729577,2007,2009,no
255-1-2,45.407624,-75.729577,2009,2012,no
255-2-3,45.407624,-75.729577,2012,2014,no
255-3-4,45.407624,-75.729577,2014,2015,no
255-4-5,45.407624,-75.729577,2015,2016,no
517-0-1,45.436485,-75.660554,2007,2009,no
517-1-2,45.436485,-75.660554,2009,2012,no
517-2-3,45.436485,-75.660554,2012,2012,no
517-3-4,45.436485,-75.660554,2012,2014,no
517-4-5,45.436485,-75.660554,2014,2014,no
517-5-6,45.436485,-75.660554,2014,2015,no
517-6-7,45.436485,-75.660554,2015,2015,no
517-7-8,45.436485,-75.660554,2015,2016,no
464-0-1,45.435419,-75.665400,2007,2009,no
464-1-2,45.435419,-75.665400,2009,2012,no
464-2-3,45.435419,-75.665400,2012,2014,no
464-3-4,45.435419,-75.665400,2014,2016,no
623-0-1,45.440127,-75.675569,2007,2009,no
623-1-2,45.440127,-75.675569,2009,2012,no
623-2-3,45.440127,-75.675569,2012,2012,no
623-3-4,45.440127,-75.675569,2012,2014,no
623-4-5,45.440127,-75.675569,2014,2014,no
623-5-6,45.440127,-75.675569,2014,2015,no
623-6-7,45.440127,-75.675569,2015,2015,no
623-7-8,45.440127,-75.675569,2015,2016,no
148-0-1,45.397909,-75.726375,2015,2016,no
458-0-1,45.435337,-75.681447,2012,2014,no
458-1-2,45.435337,-75.681447,2014,2015,no
458-2-3,45.435337,-75.681447,2015,2016,no
625-0-1,45.440179,-75.649670,2012,2015,no
625-1-2,45.440179,-75.649670,2015,2016,no
396-0-1,45.433227,-75.676538,2007,2009,no
396-1-2,45.433227,-75.676538,2009,2012,no
396-2-3,45.433227,-75.676538,2012,2012,no
396-3-4,45.433227,-75.676538,2012,2014,no
396-4-5,45.433227,-75.676538,2014,2015,no
390-0-1,45.433047,-75.664780,2014,2014,no
390-1-2,45.433047,-75.664780,2014,2015,no
390-2-3,45.433047,-75.664780,2015,2015,no
390-3-4,45.433047,-75.664780,2015,2015,no
390-4-5,45.433047,-75.664780,2015,2016,no
565-0-1,45.438086,-75.677714,2012,2015,no
565-1-2,45.438086,-75.677714,2015,2015,no
565-2-3,45.438086,-75.677714,2015,2015,no
590-0-1,45.438552,-75.658944,2007,2012,no
590-1-2,45.438552,-75.658944,2012,2014,no
590-2-3,45.438552,-75.658944,2014,2015,no
590-3-4,45.438552,-75.658944,2015,2015,no
634-0-1,45.440544,-75.671877,2007,2012,no
634-1-2,45.440544,-75.671877,2012,2014,no
634-2-3,45.440544,-75.671877,2014,2015,no
532-0-1,45.437060,-75.666373,2007,2009,no
532-1-2,45.437060,-75.666373,2009,2012,no
532-2-3,45.437060,-75.666373,2012,2014,no
532-3-4,45.437060,-75.666373,2014,2015,no
266-0-1,45.408712,-75.730581,2012,2014,no
266-1-2,45.408712,-75.730581,2014,2015,no
626-0-1,45.440223,-75.675365,2009,2012,no
626-1-2,45.440223,-75.675365,2012,2012,no
626-2-3,45.440223,-75.675365,2012,2012,no
626-3-4,45.440223,-75.675365,2012,2014,no
626-4-5,45.440223,-75.675365,2014,2014,no
626-5-6,45.440223,-75.675365,2014,2015,no
626-6-7,45.440223,-75.675365,2015,2016,no
327-0-1,45.431158,-75.663119,2007,2009,no
327-1-2,45.431158,-75.663119,2009,2012,no
327-2-3,45.431158,-75.663119,2012,2015,no
327-3-4,45.431158,-75.663119,2015,2015,no
327-4-5,45.431158,-75.663119,2015,2016,no
132-0-1,45.394671,-75.748035,2007,2009,no
132-1-2,45.394671,-75.748035,2009,2012,no
132-2-3,45.394671,-75.748035,2012,2012,no
132-3-4,45.394671,-75.748035,2012,2015,no
132-4-5,45.394671,-75.748035,2015,2015,no
132-5-6,45.394671,-75.748035,2015,2015,no
132-6-7,45.394671,-75.748035,2015,2016,no
298-0-1,45.430292,-75.684665,2007,2009,no
298-1-2,45.430292,-75.684665,2009,2012,no
298-2-3,45.430292,-75.684665,2012,2012,no
298-3-4,45.430292,-75.684665,2012,2012,no
298-4-5,45.430292,-75.684665,2012,2014,no
298-5-6,45.430292,-75.684665,2014,2015,no
298-6-7,45.430292,-75.684665,2015,2016,no
291-0-1,45.429826,-75.656355,2012,2014,no
291-1-2,45.429826,-75.656355,2014,2015,no
395-0-1,45.433202,-75.644921,2009,2012,no
395-1-2,45.433202,-75.644921,2012,2014,no
395-2-3,45.433202,-75.644921,2014,2015,no
395-3-4,45.433202,-75.644921,2015,2015,no
395-4-5,45.433202,-75.644921,2015,2016,no
488-0-1,45.436037,-75.654889,2012,2014,no
488-1-2,45.436037,-75.654889,2014,2015,no
488-2-3,45.436037,-75.654889,2015,2015,no
488-3-4,45.436037,-75.654889,2015,2015,no
666-0-1,45.443088,-75.673110,2014,2015,no
459-0-1,45.435341,-75.654805,2007,2009,no
459-1-2,45.435341,-75.654805,2009,2012,no
459-2-3,45.435341,-75.654805,2012,2012,no
459-3-4,45.435341,-75.654805,2012,2012,no
459-4-5,45.435341,-75.654805,2012,2014,no
459-5-6,45.435341,-75.654805,2014,2015,no
459-6-7,45.435341,-75.654805,2015,2015,no
459-7-8,45.435341,-75.654805,2015,2016,no
194-0-1,45.402781,-75.717577,2007,2009,no
194-1-2,45.402781,-75.717577,2009,2012,no
194-2-3,45.402781,-75.717577,2012,2014,no
194-3-4,45.402781,-75.717577,2014,2014,no
194-4-5,45.402781,-75.717577,2014,2014,no
194-5-6,45.402781,-75.717577,2014,2015,no
194-6-7,45.402781,-75.717577,2015,2015,no
194-7-8,45.402781,-75.717577,2015,2016,no
398-0-1,45.433250,-75.653297,2007,2009,no
398-1-2,45.433250,-75.653297,2009,2012,no
398-2-3,45.433250,-75.653297,2012,2014,no
398-3-4,45.433250,-75.653297,2014,2015,no
584-0-1,45.438439,-75.671554,2012,2014,no
584-1-2,45.438439,-75.671554,2014,2015,no
584-2-3,45.438439,-75.671554,2015,2016,no
603-0-1,45.439224,-75.673882,2007,2009,no
603-1-2,45.439224,-75.673882,2009,2012,no
603-2-3,45.439224,-75.673882,2012,2014,no
603-3-4,45.439224,-75.673882,2014,2015,no
265-0-1,45.408699,-75.731637,2012,2014,no
265-1-2,45.408699,-75.731637,2014,2014,no
265-2-3,45.408699,-75.731637,2014,2015,no
655-0-1,45.442537,-75.673689,2014,2015,no
171-0-1,45.401199,-75.717381,2007,2009,no
171-1-2,45.401199,-75.717381,2009,2012,no
171-2-3,45.401199,-75.717381,2012,2014,no
171-3-4,45.401199,-75.717381,2014,2014,no
171-4-5,45.401199,-75.717381,2014,2015,no
171-5-6,45.401199,-75.717381,2015,2015,no
171-6-7,45.401199,-75.717381,2015,2016,no
555-0-1,45.437783,-75.656967,2007,2009,no
555-1-2,45.437783,-75.656967,2009,2012,no
555-2-3,45.437783,-75.656967,2012,2012,no
555-3-4,45.437783,-75.656967,2012,2014,no
555-4-5,45.437783,-75.656967,2014,2014,no
555-5-6,45.437783,-75.656967,2014,2014,no
555-6-7,45.437783,-75.656967,2014,2015,no
555-7-8,45.437783,-75.656967,2015,2015,no
555-8-9,45.437783,-75.656967,2015,2016,no
615-0-1,45.439630,-75.655412,2009,2012,no
615-1-2,45.439630,-75.655412,2012,2012,no
615-2-3,45.439630,-75.655412,2012,2012,no
615-3-4,45.439630,-75.655412,2012,2015,no
465-0-1,45.435420,-75.682118,2009,2012,no
465-1-2,45.435420,-75.682118,2012,2014,no
465-2-3,45.435420,-75.682118,2014,2015,no
465-3-4,45.435420,-75.682118,2015,2016,no
105-0-1,45.391674,-75.744574,2009,2012,no
105-1-2,45.391674,-75.744574,2012,2014,no
105-2-3,45.391674,-75.744574,2014,2015,no
105-3-4,45.391674,-75.744574,2015,2015,no
105-4-5,45.391674,-75.744574,2015,2015,no
105-5-6,45.391674,-75.744574,2015,2016,no
568-0-1,45.438142,-75.662731,2012,2014,no
568-1-2,45.438142,-75.662731,2014,2015,no
642-0-1,45.441804,-75.675866,2014,2015,no
502-0-1,45.436284,-75.660524,2007,2009,no
502-1-2,45.436284,-75.660524,2009,2012,no
502-2-3,45.436284,-75.660524,2012,2014,no
502-3-4,45.436284,-75.660524,2014,2015,no
502-4-5,45.436284,-75.660524,2015,2016,no
108-0-1,45.391828,-75.753616,2009,2012,no
108-1-2,45.391828,-75.753616,2012,2012,no
108-2-3,45.391828,-75.753616,2012,2014,yes
108-3-4,45.391828,-75.753616,2014,2014,no
108-4-5,45.391828,-75.753616,2014,2015,no
108-5-6,45.391828,-75.753616,2015,2015,no
108-6-7,45.391828,-75.753616,2015,2016,no
245-0-1,45.407268,-75.721060,2007,2009,no
245-1-2,45.407268,-75.721060,2009,2012,no
245-2-3,45.407268,-75.721060,2012,2014,no
245-3-4,45.407268,-75.721060,2014,2014,no
245-4-5,45.407268,-75.721060,2014,2015,no
245-5-6,45.407268,-75.721060,2015,2016,no
688-0-1,45.445972,-75.670232,2007,2009,no
688-1-2,45.445972,-75.670232,2009,2012,no
681-0-1,45.444204,-75.672231,2009,2012,no
681-1-2,45.444204,-75.672231,2012,2014,no
681-2-3,45.444204,-75.672231,2014,2015,no
681-3-4,45.444204,-75.672231,2015,2015,no
681-4-5,45.444204,-75.672231,2015,2016,no
383-0-1,45.432905,-75.687002,2007,2009,no
383-1-2,45.432905,-75.687002,2009,2012,no
383-2-3,45.432905,-75.687002,2012,2015,no
505-0-1,45.436301,-75.680229,2007,2014,no
505-1-2,45.436301,-75.680229,2014,2014,no
505-2-3,45.436301,-75.680229,2014,2014,no
505-3-4,45.436301,-75.680229,2014,2015,no
505-4-5,45.436301,-75.680229,2015,2015,no
505-5-6,45.436301,-75.680229,2015,2015,no
505-6-7,45.436301,-75.680229,2015,2016,no
231-0-1,45.406568,-75.722690,2007,2009,no
231-1-2,45.406568,-75.722690,2009,2014,no
231-2-3,45.406568,-75.722690,2014,2015,no
231-3-4,45.406568,-75.722690,2015,2015,no
268-0-1,45.408901,-75.722108,2009,2012,no
268-1-2,45.408901,-75.722108,2012,2014,no
268-2-3,45.408901,-75.722108,2014,2015,no
268-3-4,45.408901,-75.722108,2015,2016,no
586-0-1,45.438489,-75.658848,2012,2014,no
586-1-2,45.438489,-75.658848,2014,2015,no
586-2-3,45.438489,-75.658848,2015,2015,no
629-0-1,45.440343,-75.675132,2009,2012,no
629-1-2,45.440343,-75.675132,2012,2012,no
629-2-3,45.440343,-75.675132,2012,2012,no
629-3-4,45.440343,-75.675132,2012,2014,no
629-4-5,45.440343,-75.675132,2014,2014,no
629-5-6,45.440343,-75.675132,2014,2015,no
629-6-7,45.440343,-75.675132,2015,2015,no
629-7-8,45.440343,-75.675132,2015,2015,no
629-8-9,45.440343,-75.675132,2015,2016,no
550-0-1,45.437565,-75.662364,2007,2009,no
550-1-2,45.437565,-75.662364,2009,2012,no
550-2-3,45.437565,-75.662364,2012,2012,no
550-3-4,45.437565,-75.662364,2012,2012,no
550-4-5,45.437565,-75.662364,2012,2014,no
550-5-6,45.437565,-75.662364,2014,2015,no
550-6-7,45.437565,-75.662364,2015,2015,no
181-0-1,45.402126,-75.727270,2007,2009,no
181-1-2,45.402126,-75.727270,2009,2012,no
181-2-3,45.402126,-75.727270,2012,2014,no
181-3-4,45.402126,-75.727270,2014,2015,no
181-4-5,45.402126,-75.727270,2015,2016,no
169-0-1,45.401009,-75.722898,2007,2012,no
169-1-2,45.401009,-75.722898,2012,2014,no
169-2-3,45.401009,-75.722898,2014,2014,no
169-3-4,45.401009,-75.722898,2014,2015,no
169-4-5,45.401009,-75.722898,2015,2015,no
169-5-6,45.401009,-75.722898,2015,2016,no
191-0-1,45.402638,-75.723057,2007,2009,no
191-1-2,45.402638,-75.723057,2009,2012,no
191-2-3,45.402638,-75.723057,2012,2015,no
191-3-4,45.402638,-75.723057,2015,2016,no
474-0-1,45.435541,-75.685458,2007,2007,no
474-1-2,45.435541,-75.685458,2007,2012,no
474-2-3,45.435541,-75.685458,2012,2012,no
474-3-4,45.435541,-75.685458,2012,2014,no
474-4-5,45.435541,-75.685458,2014,2014,no
474-5-6,45.435541,-75.685458,2014,2015,no
474-6-7,45.435541,-75.685458,2015,2015,no
474-7-8,45.435541,-75.685458,2015,2015,no
474-8-9,45.435541,-75.685458,2015,2016,no
362-0-1,45.431957,-75.651503,2007,2009,no
362-1-2,45.431957,-75.651503,2009,2012,no
362-2-3,45.431957,-75.651503,2012,2015,no
362-3-4,45.431957,-75.651503,2015,2015,no
362-4-5,45.431957,-75.651503,2015,2015,no
362-5-6,45.431957,-75.651503,2015,2016,no
469-0-1,45.435513,-75.659783,2009,2012,no
469-1-2,45.435513,-75.659783,2012,2014,no
469-2-3,45.435513,-75.659783,2014,2015,no
469-3-4,45.435513,-75.659783,2015,2015,no
259-0-1,45.407923,-75.724271,2012,2014,no
259-1-2,45.407923,-75.724271,2014,2015,no
259-2-3,45.407923,-75.724271,2015,2016,no
223-0-1,45.405869,-75.722572,2007,2009,no
223-1-2,45.405869,-75.722572,2009,2012,no
223-2-3,45.405869,-75.722572,2012,2014,no
223-3-4,45.405869,-75.722572,2014,2014,no
223-4-5,45.405869,-75.722572,2014,2015,no
223-5-6,45.405869,-75.722572,2015,2016,no
422-0-1,45.434194,-75.688954,2007,2009,no
422-1-2,45.434194,-75.688954,2009,2012,no
422-2-3,45.434194,-75.688954,2012,2014,no
422-3-4,45.434194,-75.688954,2014,2015,yes
299-0-1,45.430305,-75.647953,2009,2012,no
299-1-2,45.430305,-75.647953,2012,2015,no
299-2-3,45.430305,-75.647953,2015,2015,no
520-0-1,45.436632,-75.666392,2007,2012,no
520-1-2,45.436632,-75.666392,2012,2014,no
520-2-3,45.436632,-75.666392,2014,2015,no
520-3-4,45.436632,-75.666392,2015,2016,no
129-0-1,45.394375,-75.746237,2012,2012,no
129-1-2,45.394375,-75.746237,2012,2015,no
129-2-3,45.394375,-75.746237,2015,2016,no
593-0-1,45.438700,-75.668832,2012,2014,no
593-1-2,45.438700,-75.668832,2014,2015,no
593-2-3,45.438700,-75.668832,2015,2016,no
374-0-1,45.432544,-75.653278,2007,2009,no
374-1-2,45.432544,-75.653278,2009,2012,no
374-2-3,45.432544,-75.653278,2012,2014,no
374-3-4,45.432544,-75.653278,2014,2015,no
374-4-5,45.432544,-75.653278,2015,2016,no
264-0-1,45.408606,-75.725525,2007,2012,no
264-1-2,45.408606,-75.725525,2012,2012,no
264-2-3,45.408606,-75.725525,2012,2014,no
264-3-4,45.408606,-75.725525,2014,2015,no
264-4-5,45.408606,-75.725525,2015,2015,no
264-5-6,45.408606,-75.725525,2015,2015,no
264-6-7,45.408606,-75.725525,2015,2016,no
429-0-1,45.434311,-75.656667,2007,2009,no
429-1-2,45.434311,-75.656667,2009,2012,no
429-2-3,45.434311,-75.656667,2012,2014,no
429-3-4,45.434311,-75.656667,2014,2015,no
528-0-1,45.437021,-75.661865,2007,2009,no
528-1-2,45.437021,-75.661865,2009,2012,no
528-2-3,45.437021,-75.661865,2012,2014,no
528-3-4,45.437021,-75.661865,2014,2015,no
528-4-5,45.437021,-75.661865,2015,2015,no
441-0-1,45.434760,-75.663484,2007,2009,no
441-1-2,45.434760,-75.663484,2009,2014,no
441-2-3,45.434760,-75.663484,2014,2015,no
665-0-1,45.442844,-75.671950,2007,2012,no
665-1-2,45.442844,-75.671950,2012,2014,no
665-2-3,45.442844,-75.671950,2014,2015,no
588-0-1,45.438514,-75.677641,2007,2009,no
588-1-2,45.438514,-75.677641,2009,2012,no
588-2-3,45.438514,-75.677641,2012,2014,no
588-3-4,45.438514,-75.677641,2014,2014,no
588-4-5,45.438514,-75.677641,2014,2015,no
588-5-6,45.438514,-75.677641,2015,2015,no
588-6-7,45.438514,-75.677641,2015,2016,no
477-0-1,45.435607,-75.679642,2007,2009,no
477-1-2,45.435607,-75.679642,2009,2012,no
477-2-3,45.435607,-75.679642,2012,2012,no
477-3-4,45.435607,-75.679642,2012,2014,no
477-4-5,45.435607,-75.679642,2014,2015,no
226-0-1,45.406132,-75.728628,2007,2009,no
226-1-2,45.406132,-75.728628,2009,2012,no
226-2-3,45.406132,-75.728628,2012,2014,no
226-3-4,45.406132,-75.728628,2014,2016,no
257-0-1,45.407806,-75.728938,2012,2012,no
257-1-2,45.407806,-75.728938,2012,2014,no
257-2-3,45.407806,-75.728938,2014,2015,no
257-3-4,45.407806,-75.728938,2015,2016,no
571-0-1,45.438158,-75.675267,2007,2009,no
571-1-2,45.438158,-75.675267,2009,2012,no
571-2-3,45.438158,-75.675267,2012,2014,no
571-3-4,45.438158,-75.675267,2014,2016,no
512-0-1,45.436394,-75.680300,2012,2014,no
512-1-2,45.436394,-75.680300,2014,2014,no
512-2-3,45.436394,-75.680300,2014,2014,no
512-3-4,45.436394,-75.680300,2014,2015,no
512-4-5,45.436394,-75.680300,2015,2015,no
512-5-6,45.436394,-75.680300,2015,2015,no
512-6-7,45.436394,-75.680300,2015,2016,no
228-0-1,45.406444,-75.720673,2007,2009,no
228-1-2,45.406444,-75.720673,2009,2012,no
228-2-3,45.406444,-75.720673,2012,2012,no
228-3-4,45.406444,-75.720673,2012,2014,no
228-4-5,45.406444,-75.720673,2014,2014,no
228-5-6,45.406444,-75.720673,2014,2015,no
228-6-7,45.406444,-75.720673,2015,2016,no
162-0-1,45.400304,-75.721160,2007,2014,no
162-1-2,45.400304,-75.721160,2014,2016,no
447-0-1,45.435034,-75.680615,2009,2015,no
301-0-1,45.430359,-75.660720,2014,2015,no
301-1-2,45.430359,-75.660720,2015,2016,no
423-0-1,45.434257,-75.653036,2007,2009,no
423-1-2,45.434257,-75.653036,2009,2012,no
423-2-3,45.434257,-75.653036,2012,2014,no
423-3-4,45.434257,-75.653036,2014,2015,no
423-4-5,45.434257,-75.653036,2015,2015,no
423-5-6,45.434257,-75.653036,2015,2016,no
106-0-1,45.391734,-75.751716,2007,2009,no
106-1-2,45.391734,-75.751716,2009,2012,no
106-2-3,45.391734,-75.751716,2012,2014,no
106-3-4,45.391734,-75.751716,2014,2015,no
106-4-5,45.391734,-75.751716,2015,2016,no
364-0-1,45.431997,-75.650913,2007,2009,no
364-1-2,45.431997,-75.650913,2009,2012,no
364-2-3,45.431997,-75.650913,2012,2012,no
364-3-4,45.431997,-75.650913,2012,2015,no
364-4-5,45.431997,-75.650913,2015,2016,no
225-0-1,45.406115,-75.720338,2009,2012,no
225-1-2,45.406115,-75.720338,2012,2014,no
225-2-3,45.406115,-75.720338,2014,2015,no
225-3-4,45.406115,-75.720338,2015,2016,no
491-0-1,45.436151,-75.667629,2007,2009,no
491-1-2,45.436151,-75.667629,2009,2012,no
491-2-3,45.436151,-75.667629,2012,2012,no
491-3-4,45.436151,-75.667629,2012,2014,no
491-4-5,45.436151,-75.667629,2014,2014,no
491-5-6,45.436151,-75.667629,2014,2015,no
491-6-7,45.436151,-75.667629,2015,2016,no
540-0-1,45.437158,-75.671048,2007,2009,no
540-1-2,45.437158,-75.671048,2009,2012,no
540-2-3,45.437158,-75.671048,2012,2012,no
540-3-4,45.437158,-75.671048,2012,2014,no
540-4-5,45.437158,-75.671048,2014,2014,no
540-5-6,45.437158,-75.671048,2014,2015,no
540-6-7,45.437158,-75.671048,2015,2016,no
189-0-1,45.402599,-75.723197,2007,2009,no
189-1-2,45.402599,-75.723197,2009,2012,no
189-2-3,45.402599,-75.723197,2012,2014,no
189-3-4,45.402599,-75.723197,2014,2015,no
189-4-5,45.402599,-75.723197,2015,2016,no
418-0-1,45.433863,-75.658180,2012,2015,no
692-0-1,45.447653,-75.668594,2007,2009,no
692-1-2,45.447653,-75.668594,2009,2012,no
692-2-3,45.447653,-75.668594,2012,2012,no
692-3-4,45.447653,-75.668594,2012,2012,no
137-0-1,45.395102,-75.747012,2007,2009,no
137-1-2,45.395102,-75.747012,2009,2012,no
137-2-3,45.395102,-75.747012,2012,2014,no
137-3-4,45.395102,-75.747012,2014,2014,no
137-4-5,45.395102,-75.747012,2014,2015,no
137-5-6,45.395102,-75.747012,2015,2015,no
137-6-7,45.395102,-75.747012,2015,2015,no
137-7-8,45.395102,-75.747012,2015,2016,no
575-0-1,45.438208,-75.674101,2007,2015,no
